company,date,sum_sale_dollars,avg_sale_dollars,bottles_sold,num_transactions,num_stores
JONESY'S STOP N SHOP,2022-02,6725.1,176.9763157894737,370,38,1
JONESY'S STOP N SHOP,2022-03,4797.69,159.92299999999997,367,30,1
JONESY'S STOP N SHOP,2022-04,9082.92,151.382,547,60,1
JONESY'S STOP N SHOP,2022-05,15820.64,163.09938144329897,960,97,1
JONESY'S STOP N SHOP,2022-06,8978.52,204.05727272727273,613,44,1
JONESY'S STOP N SHOP,2022-07,9131.7,140.48769230769233,687,65,1
JONESY'S STOP N SHOP,2022-08,13652.43,197.8613043478261,737,69,1
JONESY'S STOP N SHOP,2022-09,7776.46,165.45659574468084,496,47,1
JONESY'S STOP N SHOP,2022-10,8049.36,157.8305882352941,558,51,1
JONESY'S STOP N SHOP,2022-11,6878.9,181.0236842105263,353,38,1
JONESY'S STOP N SHOP,2022-12,4553.58,146.88967741935483,344,31,1
JONESY'S STOP N SHOP,2023-01,7982.06,156.51098039215688,557,51,1
JONESY'S STOP N SHOP,2023-02,5849.2699999999995,139.26833333333332,397,42,1
JONESY'S STOP N SHOP,2023-03,5604.24,169.82545454545453,396,33,1
JONESY'S STOP N SHOP,2023-04,5280.51,165.0159375,367,32,1
JONESY'S STOP N SHOP,2023-05,14215.37,151.22734042553193,1090,94,1
JONESY'S STOP N SHOP,2023-06,7166.31,170.6264285714286,513,42,1
JONESY'S STOP N SHOP,2023-07,7475.29,152.5569387755102,477,49,1
JONESY'S STOP N SHOP,2023-08,7436.88,172.95069767441862,599,43,1
JONESY'S STOP N SHOP,2023-09,5770.38,180.324375,318,32,1
JONESY'S STOP N SHOP,2023-10,8148.24,169.755,629,48,1
JONESY'S STOP N SHOP,2023-11,6597.25,143.41847826086956,465,46,1
JONESY'S STOP N SHOP,2023-12,4066.04,131.16258064516128,213,31,1
JONESY'S STOP N SHOP,2024-01,9584.18,171.14607142857145,682,56,1
JONESY'S STOP N SHOP,2024-02,3699.36,176.16,267,21,1
JONESY'S STOP N SHOP,2024-03,4832.46,161.082,286,30,1
JONESY'S STOP N SHOP,2024-04,8694.65,152.5377192982456,653,57,1
JONESY'S STOP N SHOP,2024-05,6974.28,178.8276923076923,361,39,1
JONESY'S STOP N SHOP,2024-06,5243.6,141.71891891891892,440,37,1
JONESY'S STOP N SHOP,2024-07,5136.78,177.13034482758619,296,29,1
JONESY'S STOP N SHOP,2024-08,3615.44,124.6703448275862,397,29,1
JONESY'S STOP N SHOP,2024-09,5924.39,169.26828571428572,430,35,1
JONESY'S STOP N SHOP,2024-10,3742.44,220.14352941176472,294,17,1
JONESY'S STOP N SHOP,2024-11,6051.75,183.38636363636363,406,33,1
JONESY'S STOP N SHOP,2024-12,5960.28,149.007,475,40,1
JONESY'S STOP N SHOP,2025-01,2357.43,112.25857142857141,184,21,1
JONESY'S STOP N SHOP,2025-02,3181.37,144.60772727272726,294,22,1
JONESY'S STOP N SHOP,2025-03,2681.58,148.97666666666666,172,18,1
JONESY'S STOP N SHOP,2025-04,5778.97,152.07815789473685,404,38,1
JONESY'S STOP N SHOP,2025-05,5340.51,161.83363636363637,372,33,1
JONESY'S STOP N SHOP,2025-06,3245.8,141.1217391304348,251,23,1
JONESY'S STOP N SHOP,2025-07,7572.69,164.6236956521739,572,46,1
JONESY'S STOP N SHOP,2025-08,5516.87,183.89566666666667,430,30,1
JONESY'S STOP N SHOP,2025-09,4302.72,138.79741935483872,344,31,1
JUBILEE FOODS,2022-09,7376.97,95.8048051948052,622,77,1
JUBILEE FOODS,2022-10,10089.73,87.73678260869565,764,115,1
JUBILEE FOODS,2022-11,7345.14,73.4514,526,100,1
JUBILEE FOODS,2022-12,13473.62,78.33500000000001,973,172,1
JUBILEE FOODS,2023-01,7386.18,72.41352941176471,526,102,1
JUBILEE FOODS,2023-02,9611.19,94.22735294117648,535,102,1
JUBILEE FOODS,2023-03,7874.98,80.3569387755102,568,98,1
JUBILEE FOODS,2023-04,15539.75,90.34738372093024,1122,172,1
JUBILEE FOODS,2023-05,9980.57,84.58110169491525,814,118,1
JUBILEE FOODS,2023-06,13937.02,100.99289855072465,1019,138,1
JUBILEE FOODS,2023-07,13603.38,102.28105263157894,829,133,1
JUBILEE FOODS,2023-08,6561.33,82.016625,472,80,1
JUBILEE FOODS,2023-09,11112.67,95.79887931034483,709,116,1
JUBILEE FOODS,2023-10,9115.72,102.4238202247191,660,89,1
JUBILEE FOODS,2023-11,11157.539999999999,97.87315789473683,695,114,1
JUBILEE FOODS,2023-12,13389.39,88.67145695364238,821,151,1
JUBILEE FOODS,2024-01,9199.59,92.92515151515151,620,99,1
JUBILEE FOODS,2024-02,8206.97,85.48927083333332,511,96,1
JUBILEE FOODS,2024-03,11054.86,109.4540594059406,697,101,1
JUBILEE FOODS,2024-04,10432.64,105.38020202020202,723,99,1
JUBILEE FOODS,2024-05,9155.42,123.72189189189189,569,74,1
JUBILEE FOODS,2024-06,13354.14,89.62510067114094,910,149,1
JUBILEE FOODS,2024-07,8758.97,118.36445945945945,515,74,1
JUBILEE FOODS,2024-08,11101.16,119.36731182795698,699,93,1
JUBILEE FOODS,2024-09,10958.46,114.15062499999999,723,96,1
JUBILEE FOODS,2024-10,9767.1,113.57093023255814,600,86,1
JUBILEE FOODS,2024-11,13176.47,111.66499999999999,886,118,1
JUBILEE FOODS,2024-12,9777.73,97.7773,604,100,1
JUBILEE FOODS,2025-01,6826.68,131.2823076923077,365,52,1
JUBILEE FOODS,2025-02,10499.06,96.32165137614679,669,109,1
JUBILEE FOODS,2025-03,9298.12,91.15803921568629,693,102,1
JUBILEE FOODS,2025-04,8976.8,103.18160919540229,511,87,1
JUBILEE FOODS,2025-05,11823.789999999999,100.20161016949152,725,118,1
JUBILEE FOODS,2025-06,8626.58,98.02931818181818,598,88,1
JUBILEE FOODS,2025-07,7337.78,104.82542857142857,454,70,1
JUBILEE FOODS,2025-08,9602.07,94.13794117647059,683,102,1
JUBILEE FOODS,2025-09,5751.79,104.578,352,55,1
JUMBO'S,2022-01,7536.29,117.75453125,402,64,1
JUMBO'S,2022-02,7718.75,89.75290697674419,377,86,1
JUMBO'S,2022-03,14104.61,145.40835051546392,860,97,1
JUMBO'S,2022-04,13546.7,134.12574257425743,629,101,1
JUMBO'S,2022-05,8323.11,115.59875000000001,438,72,1
JUMBO'S,2022-06,16964.42,147.5166956521739,804,115,1
JUMBO'S,2022-07,14052.34,165.32164705882354,715,85,1
JUMBO'S,2022-08,9730.17,133.29,478,73,1
JUMBO'S,2022-09,15812.79,216.61356164383562,857,73,1
JUMBO'S,2022-10,10247.17,155.2601515151515,453,66,1
JUMBO'S,2022-11,12026.79,136.6680681818182,584,88,1
JUMBO'S,2022-12,10069.04,132.48736842105265,487,76,1
JUMBO'S,2023-01,10961.78,132.06963855421688,497,83,1
JUMBO'S,2023-02,9427.12,127.39351351351353,450,74,1
JUMBO'S,2023-03,14517.06,139.58711538461537,698,104,1
JUMBO'S,2023-04,12624.97,140.27744444444443,590,90,1
JUMBO'S,2023-05,11532.02,145.97493670886075,526,79,1
JUMBO'S,2023-06,15032.67,131.86552631578948,670,114,1
JUMBO'S,2023-07,11316.54,117.88062500000001,537,96,1
JUMBO'S,2023-08,18058.02,196.28282608695653,944,92,1
JUMBO'S,2023-09,7823.33,124.17984126984126,397,63,1
JUMBO'S,2023-10,7786.93,116.22283582089553,343,67,1
JUMBO'S,2023-11,11742.9,134.9758620689655,513,87,1
JUMBO'S,2023-12,8545.85,108.1753164556962,403,79,1
JUMBO'S,2024-01,11228.81,132.10364705882353,508,85,1
JUMBO'S,2024-02,8339.28,132.36952380952383,372,63,1
JUMBO'S,2024-03,11616.89,136.66929411764704,550,85,1
JUMBO'S,2024-04,8845.37,140.4026984126984,397,63,1
JUMBO'S,2024-05,12000.26,141.17952941176472,575,85,1
JUMBO'S,2024-06,11461.34,143.26675,512,80,1
JUMBO'S,2024-07,9979.69,110.88544444444445,467,90,1
JUMBO'S,2024-08,7072.56,115.94360655737705,284,61,1
JUMBO'S,2024-09,9542.63,120.79278481012658,456,79,1
JUMBO'S,2024-10,11900.39,129.3520652173913,546,92,1
JUMBO'S,2024-11,8807.12,137.61125,397,64,1
JUMBO'S,2024-12,8312.41,129.88140625,362,64,1
JUMBO'S,2025-01,10886.75,102.70518867924528,522,106,1
JUMBO'S,2025-02,8972.36,130.03420289855075,384,69,1
JUMBO'S,2025-03,10860.789999999999,126.28825581395348,513,86,1
JUMBO'S,2025-04,11178.52,128.4887356321839,507,87,1
JUMBO'S,2025-05,9875.25,118.9789156626506,438,83,1
JUMBO'S,2025-06,8034.89,116.4476811594203,373,69,1
JUMBO'S,2025-07,10671.17,124.08337209302326,525,86,1
JUMBO'S,2025-08,6593.78,122.10703703703703,320,54,1
JUMBO'S,2025-09,8241.79,135.11131147540985,398,61,1
JUMPSTART,2022-01,6532.61,155.53833333333333,421,42,1
JUMPSTART,2022-02,7863.51,163.823125,683,48,1
JUMPSTART,2022-03,8616.9,172.338,546,50,1
JUMPSTART,2022-04,9388.710000000001,153.9132786885246,702,61,1
JUMPSTART,2022-05,7980.2699999999995,140.00473684210525,485,57,1
JUMPSTART,2022-06,3314.69,72.05847826086956,53,46,1
JUMPSTART,2022-07,8.91,8.91,1,1,1
JUNCTION LIQUOR,2022-01,4589.82,61.197599999999994,379,75,1
JUNCTION LIQUOR,2022-02,4184.04,53.64153846153846,454,78,1
JUNCTION LIQUOR,2022-03,4671.18,77.85300000000001,373,60,1
JUNCTION LIQUOR,2022-04,4679.39,75.47403225806453,431,62,1
JUNCTION LIQUOR,2022-05,7091.82,78.798,588,90,1
JUNCTION LIQUOR,2022-06,4923.0,67.43835616438356,493,73,1
JUNCTION LIQUOR,2022-07,10102.51,78.31403100775194,901,129,1
JUNCTION LIQUOR,2022-08,9885.04,83.77152542372882,869,118,1
JUNCTION LIQUOR,2022-09,4966.42,85.62793103448276,479,58,1
JUNCTION LIQUOR,2022-10,5650.22,78.47527777777778,542,72,1
JUNCTION LIQUOR,2022-11,4738.78,75.21873015873015,493,63,1
JUNCTION LIQUOR,2022-12,6061.6,73.03132530120483,606,83,1
JUNCTION LIQUOR,2023-01,5949.47,67.60761363636364,522,88,1
JUNCTION LIQUOR,2023-02,4552.22,123.03297297297298,360,37,1
JUNCTION LIQUOR,2023-03,6493.68,79.19121951219512,603,82,1
JUNCTION LIQUOR,2023-04,5315.46,93.25368421052632,396,57,1
JUNCTION LIQUOR,2023-05,5759.39,97.61677966101695,511,59,1
JUNCTION LIQUOR,2023-06,4816.72,61.75282051282051,359,78,1
JUNCTION LIQUOR,2023-07,9865.03,99.64676767676768,779,99,1
JUNCTION LIQUOR,2023-08,5995.88,74.9485,521,80,1
JUNCTION LIQUOR,2023-09,4778.04,85.32214285714285,470,56,1
JUNCTION LIQUOR,2023-10,3462.86,50.92441176470589,309,68,1
JUNCTION LIQUOR,2023-11,6896.74,86.20925,638,80,1
JUNCTION LIQUOR,2023-12,4165.83,94.67795454545454,324,44,1
JUNCTION LIQUOR,2024-01,9577.32,84.75504424778761,776,113,1
JUNCTION LIQUOR,2024-02,5890.92,93.50666666666667,428,63,1
JUNCTION LIQUOR,2024-03,6379.78,86.21324324324324,539,74,1
JUNCTION LIQUOR,2024-04,3891.18,97.2795,357,40,1
JUNCTION LIQUOR,2024-05,5609.6,124.65777777777778,594,45,1
JUNCTION LIQUOR,2024-06,8979.09,88.03029411764706,713,102,1
JUNCTION LIQUOR,2024-07,13024.12,112.27689655172415,1146,116,1
JUNCTION LIQUOR,2024-08,3739.41,84.9865909090909,398,44,1
JUNCTION LIQUOR,2024-09,1034.45,79.57307692307693,137,13,1
JUNCTION LIQUOR,2024-10,4395.62,115.67421052631579,461,38,1
JUNCTION LIQUOR,2024-11,9118.13,132.1468115942029,669,69,1
JUNCTION LIQUOR,2024-12,5098.92,99.97882352941177,503,51,1
JUNCTION LIQUOR,2025-01,2009.0,95.66666666666667,198,21,1
JUNCTION LIQUOR,2025-02,4647.53,86.06537037037036,370,54,1
JUNCTION LIQUOR,2025-03,2112.64,105.63199999999999,271,20,1
JUNCTION LIQUOR,2025-04,6322.79,121.59211538461538,479,52,1
JUNCTION LIQUOR,2025-06,6104.73,95.38640625,591,64,1
JUNCTION LIQUOR,2025-07,6942.62,85.71135802469135,586,81,1
JUNCTION LIQUOR,2025-08,2348.95,69.08676470588235,231,34,1
JUNCTION LIQUOR,2025-09,1975.37,85.88565217391304,225,23,1
K & N MINI MART,2024-02,1023.2,39.353846153846156,93,26,1
K & N MINI MART,2024-03,1005.92,45.72363636363636,69,22,1
K & N MINI MART,2024-04,1012.75,48.226190476190474,79,21,1
K & N MINI MART,2024-05,1008.92,59.34823529411764,80,17,1
K & N MINI MART,2024-07,1100.63,52.41095238095239,75,21,1
K & N MINI MART,2024-08,1016.18,56.45444444444444,66,18,1
K & N MINI MART,2024-10,1004.76,55.82,60,18,1
K & N MINI MART,2024-12,1140.53,81.46642857142857,71,14,1
K & N MINI MART,2025-01,1287.19,75.71705882352941,109,17,1
K & N MINI MART,2025-04,1000.49,76.96076923076923,94,13,1
K & N MINI MART,2025-06,1187.5,51.630434782608695,95,23,1
K & N MINI MART,2025-07,1080.37,67.523125,88,16,1
K & N MINI MART,2025-09,1603.92,72.90545454545455,108,22,1
K-ZAR INC - WATERLOO,2022-01,6018.47,107.47267857142857,689,56,1
K-ZAR INC - WATERLOO,2022-02,6997.28,97.18444444444444,956,72,1
K-ZAR INC - WATERLOO,2022-03,6604.71,80.54524390243903,801,82,1
K-ZAR INC - WATERLOO,2022-04,8645.01,106.72851851851853,1259,81,1
K-ZAR INC - WATERLOO,2022-05,5770.36,131.14454545454544,434,44,1
K-ZAR INC - WATERLOO,2022-06,10138.4,123.6390243902439,943,82,1
K-ZAR INC - WATERLOO,2022-07,5307.73,94.78089285714285,657,56,1
K-ZAR INC - WATERLOO,2022-08,5673.39,87.28292307692308,781,65,1
K-ZAR INC - WATERLOO,2022-09,3654.2200000000003,71.65137254901961,333,51,1
K-ZAR INC - WATERLOO,2022-10,5958.34,75.4220253164557,766,79,1
K-ZAR INC - WATERLOO,2022-11,6697.6900000000005,83.721125,652,80,1
K-ZAR INC - WATERLOO,2022-12,5465.87,78.08385714285714,769,70,1
K-ZAR INC - WATERLOO,2023-01,3241.4,77.17619047619048,423,42,1
K-ZAR INC - WATERLOO,2023-02,5127.22,106.81708333333334,555,48,1
K-ZAR INC - WATERLOO,2023-03,3735.08,73.23686274509804,524,51,1
K-ZAR INC - WATERLOO,2023-04,5751.2,104.56727272727272,753,55,1
K-ZAR INC - WATERLOO,2023-05,5108.17,100.16019607843137,671,51,1
K-ZAR INC - WATERLOO,2023-06,4664.07,91.45235294117647,539,51,1
K-ZAR INC - WATERLOO,2023-07,4545.16,92.75836734693877,519,49,1
K-ZAR INC - WATERLOO,2023-08,4789.05,97.7357142857143,845,49,1
K-ZAR INC - WATERLOO,2023-09,4769.72,78.19213114754099,654,61,1
K-ZAR INC - WATERLOO,2023-10,7700.46,98.72384615384615,896,78,1
K-ZAR INC - WATERLOO,2023-11,5699.41,83.81485294117647,651,68,1
K-ZAR INC - WATERLOO,2023-12,5468.0599999999995,118.87086956521738,592,46,1
K-ZAR INC - WATERLOO,2024-01,8050.31,89.4478888888889,924,90,1
K-ZAR INC - WATERLOO,2024-02,5155.68,93.73963636363636,776,55,1
K-ZAR INC - WATERLOO,2024-03,4968.39,101.39571428571429,605,49,1
K-ZAR INC - WATERLOO,2024-04,5572.71,83.17477611940299,749,67,1
K-ZAR INC - WATERLOO,2024-05,5417.33,112.86104166666667,577,48,1
K-ZAR INC - WATERLOO,2024-06,4250.13,108.97769230769231,626,39,1
K-ZAR INC - WATERLOO,2024-07,5703.9,95.065,938,60,1
K-ZAR INC - WATERLOO,2024-08,3153.83,90.10942857142857,362,35,1
K-ZAR INC - WATERLOO,2024-09,4099.1,74.52909090909091,593,55,1
K-ZAR INC - WATERLOO,2024-10,5438.06,73.4872972972973,826,74,1
K-ZAR INC - WATERLOO,2024-11,4212.63,89.6304255319149,515,47,1
K-ZAR INC - WATERLOO,2024-12,7338.71,90.60135802469136,887,81,1
K-ZAR INC - WATERLOO,2025-01,3207.74,82.24974358974359,355,39,1
K-ZAR INC - WATERLOO,2025-02,3921.3,100.54615384615386,689,39,1
K-ZAR INC - WATERLOO,2025-03,3840.65,106.68472222222222,556,36,1
K-ZAR INC - WATERLOO,2025-04,6357.4800000000005,107.75389830508476,1047,59,1
K-ZAR INC - WATERLOO,2025-05,3879.65,114.10735294117647,465,34,1
K-ZAR INC - WATERLOO,2025-06,6009.07,109.25581818181817,666,55,1
K-ZAR INC - WATERLOO,2025-07,3200.99,118.55518518518518,504,27,1
K-ZAR INC - WATERLOO,2025-08,2274.31,84.2337037037037,286,27,1
K-ZAR INC - WATERLOO,2025-09,5394.94,128.45095238095237,585,42,1
KARAM KAUR KHASRIYA LLC,2022-01,7058.93,99.42154929577465,777,71,1
KARAM KAUR KHASRIYA LLC,2022-02,4870.39,86.97125000000001,524,56,1
KARAM KAUR KHASRIYA LLC,2022-03,8753.9,74.18559322033899,897,118,1
KARAM KAUR KHASRIYA LLC,2022-04,8229.97,90.43923076923076,882,91,1
KARAM KAUR KHASRIYA LLC,2022-05,11850.87,86.50270072992701,1204,137,1
KARAM KAUR KHASRIYA LLC,2022-06,8966.28,68.4448854961832,1098,131,1
KARAM KAUR KHASRIYA LLC,2022-07,8033.02,71.72339285714285,860,112,1
KARAM KAUR KHASRIYA LLC,2022-08,10974.25,76.74300699300699,1182,143,1
KARAM KAUR KHASRIYA LLC,2022-09,11341.47,73.64590909090909,1220,154,1
KARAM KAUR KHASRIYA LLC,2022-10,7795.7699999999995,72.85766355140187,898,107,1
KARAM KAUR KHASRIYA LLC,2022-11,8122.12,81.2212,1046,100,1
KARAM KAUR KHASRIYA LLC,2022-12,4904.84,72.13,575,68,1
KARAM KAUR KHASRIYA LLC,2023-01,10728.33,80.06216417910447,1373,134,1
KARAM KAUR KHASRIYA LLC,2023-02,5480.97,83.045,579,66,1
KARAM KAUR KHASRIYA LLC,2023-03,6073.86,72.30785714285715,895,84,1
KARAM KAUR KHASRIYA LLC,2023-04,5511.19,82.2565671641791,782,67,1
KARAM KAUR KHASRIYA LLC,2023-05,7949.07,65.15631147540984,972,122,1
KARAM KAUR KHASRIYA LLC,2023-06,8425.45,82.60245098039216,981,102,1
KARAM KAUR KHASRIYA LLC,2023-07,9671.74,72.17716417910448,1131,134,1
KARAM KAUR KHASRIYA LLC,2023-08,8130.09,86.49031914893617,997,94,1
KARAM KAUR KHASRIYA LLC,2023-09,8955.57,69.42302325581394,873,129,1
KARAM KAUR KHASRIYA LLC,2023-10,9860.59,66.17845637583893,1144,149,1
KARAM KAUR KHASRIYA LLC,2023-11,5752.64,75.69263157894737,565,76,1
KARAM KAUR KHASRIYA LLC,2023-12,6690.0,91.64383561643835,710,73,1
KARAM KAUR KHASRIYA LLC,2024-01,9545.39,88.38324074074073,1061,108,1
KARAM KAUR KHASRIYA LLC,2024-02,8206.64,89.20260869565217,759,92,1
KARAM KAUR KHASRIYA LLC,2024-03,8332.04,94.68227272727273,920,88,1
KARAM KAUR KHASRIYA LLC,2024-04,8191.33,93.08329545454545,995,88,1
KARAM KAUR KHASRIYA LLC,2024-05,7328.95,99.03986486486487,848,74,1
KARAM KAUR KHASRIYA LLC,2024-06,8563.61,92.08182795698926,901,93,1
KARAM KAUR KHASRIYA LLC,2024-07,9977.43,95.02314285714286,1304,105,1
KARAM KAUR KHASRIYA LLC,2024-08,7321.3,87.15833333333333,931,84,1
KARAM KAUR KHASRIYA LLC,2024-09,8532.02,91.74215053763442,989,93,1
KARAM KAUR KHASRIYA LLC,2024-10,6702.63,97.13956521739131,729,69,1
KARAM KAUR KHASRIYA LLC,2024-11,7097.76,82.53209302325581,779,86,1
KARAM KAUR KHASRIYA LLC,2024-12,7859.01,81.02072164948454,988,97,1
KARAM KAUR KHASRIYA LLC,2025-01,5715.36,92.1832258064516,605,62,1
KARAM KAUR KHASRIYA LLC,2025-02,7556.59,83.96211111111111,919,90,1
KARAM KAUR KHASRIYA LLC,2025-03,9409.06,104.54511111111111,1180,90,1
KARAM KAUR KHASRIYA LLC,2025-04,4088.2,77.13584905660377,577,53,1
KARAM KAUR KHASRIYA LLC,2025-05,5129.68,93.2669090909091,644,55,1
KARAM KAUR KHASRIYA LLC,2025-06,8874.92,104.41082352941177,941,85,1
KARAM KAUR KHASRIYA LLC,2025-07,9561.72,105.07384615384615,1021,91,1
KARAM KAUR KHASRIYA LLC,2025-08,9527.9,117.62839506172838,844,81,1
KARAM KAUR KHASRIYA LLC,2025-09,7130.34,91.41461538461539,796,78,1
KAREN'S SPIRITS AND WINE,2022-01,24756.88,100.23028340080972,1292,247,1
KAREN'S SPIRITS AND WINE,2022-02,18903.79,103.29939890710384,918,183,1
KAREN'S SPIRITS AND WINE,2022-03,25432.88,113.03502222222222,1286,225,1
KAREN'S SPIRITS AND WINE,2022-04,43486.48,127.52633431085044,2208,341,1
KAREN'S SPIRITS AND WINE,2022-05,31681.81,124.73153543307087,1633,254,1
KAREN'S SPIRITS AND WINE,2022-06,25614.12,111.36573913043478,1244,230,1
KAREN'S SPIRITS AND WINE,2022-07,33966.0,122.17985611510791,1735,278,1
KAREN'S SPIRITS AND WINE,2022-08,27052.79,125.82693023255814,1301,215,1
KAREN'S SPIRITS AND WINE,2022-09,35534.53,116.50665573770492,1716,305,1
KAREN'S SPIRITS AND WINE,2022-10,30756.07,114.33483271375465,1517,269,1
KAREN'S SPIRITS AND WINE,2022-11,28878.91,105.78355311355311,1416,273,1
KAREN'S SPIRITS AND WINE,2022-12,39780.08,118.74650746268657,1905,335,1
KAREN'S SPIRITS AND WINE,2023-01,29783.17,121.06979674796747,1443,246,1
KAREN'S SPIRITS AND WINE,2023-02,26282.93,126.97067632850242,1253,207,1
KAREN'S SPIRITS AND WINE,2023-03,36819.49,119.5437987012987,1765,308,1
KAREN'S SPIRITS AND WINE,2023-04,28184.97,114.57304878048781,1298,246,1
KAREN'S SPIRITS AND WINE,2023-05,26493.68,110.39033333333333,1309,240,1
KAREN'S SPIRITS AND WINE,2023-06,31916.23,110.43678200692041,1525,289,1
KAREN'S SPIRITS AND WINE,2023-07,25839.76,110.42632478632478,1322,234,1
KAREN'S SPIRITS AND WINE,2023-08,24271.67,98.26587044534412,1168,247,1
KAREN'S SPIRITS AND WINE,2023-09,30678.48,98.01431309904153,1455,313,1
KAREN'S SPIRITS AND WINE,2023-10,24930.22,99.32358565737053,1161,251,1
KAREN'S SPIRITS AND WINE,2023-11,28540.35,105.31494464944649,1285,271,1
KAREN'S SPIRITS AND WINE,2023-12,35500.85,101.14202279202279,1623,351,1
KAREN'S SPIRITS AND WINE,2024-01,22444.29,98.87352422907489,1067,227,1
KAREN'S SPIRITS AND WINE,2024-02,28428.2,113.7128,1322,250,1
KAREN'S SPIRITS AND WINE,2024-03,33481.94,108.00625806451613,1532,310,1
KAREN'S SPIRITS AND WINE,2024-04,25532.57,105.50648760330579,1158,242,1
KAREN'S SPIRITS AND WINE,2024-05,37052.86,117.62812698412698,1632,315,1
KAREN'S SPIRITS AND WINE,2024-06,31101.88,119.16429118773947,1377,261,1
KAREN'S SPIRITS AND WINE,2024-07,30049.64,103.61944827586207,1344,290,1
KAREN'S SPIRITS AND WINE,2024-08,27012.91,96.47467857142857,1189,280,1
KAREN'S SPIRITS AND WINE,2024-09,34447.42,103.1359880239521,1530,334,1
KAREN'S SPIRITS AND WINE,2024-10,30521.49,94.78723602484473,1416,322,1
KAREN'S SPIRITS AND WINE,2024-11,38845.19,99.60305128205128,1748,390,1
KAREN'S SPIRITS AND WINE,2024-12,30614.72,100.37613114754099,1358,305,1
KAREN'S SPIRITS AND WINE,2025-01,30305.72,95.00225705329154,1407,319,1
KAREN'S SPIRITS AND WINE,2025-02,28716.56,92.33620578778135,1311,311,1
KAREN'S SPIRITS AND WINE,2025-03,29301.54,102.45293706293707,1302,286,1
KAREN'S SPIRITS AND WINE,2025-04,30601.56,102.34635451505017,1310,299,1
KAREN'S SPIRITS AND WINE,2025-05,26158.37,92.10693661971831,1274,284,1
KAREN'S SPIRITS AND WINE,2025-06,33312.84,90.77068119891007,1559,367,1
KAREN'S SPIRITS AND WINE,2025-07,27503.67,106.60337209302325,1278,258,1
KAREN'S SPIRITS AND WINE,2025-08,32897.33,99.99188449848025,1480,329,1
KAREN'S SPIRITS AND WINE,2025-09,23583.61,88.66018796992482,1173,266,1
KARLS GROCERY,2022-01,3092.98,46.16388059701492,232,67,1
KARLS GROCERY,2022-02,1001.93,52.73315789473684,66,19,1
KARLS GROCERY,2022-03,2148.34,67.135625,144,32,1
KARLS GROCERY,2022-04,3304.26,75.0968181818182,198,44,1
KARLS GROCERY,2022-05,2334.07,58.35175,167,40,1
KARLS GROCERY,2022-06,2414.83,75.4634375,156,32,1
KARLS GROCERY,2022-07,2141.98,66.936875,136,32,1
KARLS GROCERY,2022-08,4881.2,70.74202898550725,303,69,1
KARLS GROCERY,2022-09,8214.33,293.36892857142857,370,28,1
KARLS GROCERY,2022-10,981.88,89.26181818181819,70,11,1
KARLS GROCERY,2022-11,2120.77,58.91027777777778,164,36,1
KARLS GROCERY,2022-12,5064.46,79.1321875,339,64,1
KARLS GROCERY,2023-01,1275.06,51.002399999999994,82,25,1
KARLS GROCERY,2023-02,973.97,36.07296296296296,57,27,1
KARLS GROCERY,2023-03,2938.62,91.831875,202,32,1
KARLS GROCERY,2023-04,1000.72,62.545,88,16,1
KARLS GROCERY,2023-05,3650.06,89.02585365853659,234,41,1
KARLS GROCERY,2023-06,1404.06,82.59176470588235,104,17,1
KARLS GROCERY,2023-07,1714.21,90.22157894736843,106,19,1
KARLS GROCERY,2023-08,2054.49,73.37464285714285,156,28,1
KARLS GROCERY,2023-09,3408.0,113.6,192,30,1
KARLS GROCERY,2023-10,3285.52,86.46105263157895,214,38,1
KARLS GROCERY,2023-11,1074.79,67.174375,82,16,1
KARLS GROCERY,2023-12,2848.89,94.963,160,30,1
KARLS GROCERY,2024-01,4211.0,87.72916666666667,248,48,1
KARLS GROCERY,2024-02,3421.79,110.38032258064516,200,31,1
KARLS GROCERY,2024-03,1033.94,103.394,53,10,1
KARLS GROCERY,2024-04,4738.58,94.77159999999999,264,50,1
KARLS GROCERY,2024-05,3100.87,100.02806451612904,166,31,1
KARLS GROCERY,2024-06,4250.3,106.25750000000001,251,40,1
KARLS GROCERY,2024-07,2054.96,102.748,114,20,1
KARLS GROCERY,2024-08,4258.55,85.171,259,50,1
KARLS GROCERY,2024-09,2124.1,81.69615384615385,107,26,1
KARLS GROCERY,2024-10,4553.23,111.05439024390243,246,41,1
KARLS GROCERY,2024-11,2972.04,106.14428571428572,165,28,1
KARLS GROCERY,2024-12,5094.53,78.37738461538461,291,65,1
KARLS GROCERY,2025-01,3530.24,80.23272727272727,177,44,1
KARLS GROCERY,2025-02,1315.41,62.63857142857143,90,21,1
KARLS GROCERY,2025-03,1399.82,82.34235294117647,73,17,1
KARLS GROCERY,2025-04,5337.93,77.36130434782609,335,69,1
KARLS GROCERY,2025-05,1003.0500000000001,71.64642857142857,63,14,1
KARLS GROCERY,2025-06,6468.95,71.08736263736263,362,91,1
KARLS GROCERY,2025-07,1891.31,63.04366666666667,120,30,1
KARLS GROCERY,2025-08,3528.22,72.00448979591836,211,49,1
KARLS GROCERY,2025-09,4410.13,73.50216666666667,264,60,1
KC BROTHERS,2022-01,11675.46,97.29549999999999,2141,120,1
KC BROTHERS,2022-02,18988.15,125.74933774834437,2624,151,1
KC BROTHERS,2022-03,14737.4,136.4574074074074,2092,108,1
